"Когда подойдешь? На аллее мы напротив школы"	0
"Сегодня игры не будет!! Они не могут предлоставить душ и раздевалки. Короче уроды"	1
"Доброй ночи!Вы где?"	1
"Я сама одену,обую и памперсы куплю ребёнку,в твоей такой помощи не нуждаюсь.унижать меня не надо"	2
"Я все рассказала маме. И про то что мы ругаемся, и быть вместе не можем, и про то что я тебя побила, все как есть, и про беременность, и про то что от ребёнка ты отказался. Ничего ужасного кроме правды я не сказала. Так что все, не трогай её."	2
"У Вас есть один пропущенный вызов 17.09.2016 в 22:27."	0
"В магазин ходила, сейчас дома, скоро пойдём на площадку играть))"	1
"Прошу Вас перезвонить мне на номер +79502029436"	1
"Ну и пошел на хуй не бери дальше"	2
"Блин подожди 30 мир."	0
"Ам база"	0
"Прикольно"	0
"Или гарантийку нарисовать?"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"89219109553 Никита Владимирович от Дениса"	0
"Чем будешь заниматься до четверга?"	0
"Серега, доброе утро!!! Не получилось приехать у меня в Алино( Как все прошло?"	1
"Здравствуйте,это Александра я завтра не выйду на работу,так как лежу в больнице "	0
"Я завтра к доктору победу назначают малому лекарства"	0
"Вам голосовое сообщение от этого абонента. 29/08 в 16:03Прослушать-600,в роуминге +79046000600"	0
"Я еду ещё во вторник к маме ире,пусть все отдаёт.потом я приеду только когда буду выходная"	0
"А почему не на квартире???"	2
"А мы порубимся в игру под нищтячки?:)"	1
"Ну вот я в среду написала что люблю тебе всеравно"	0
"Как проснешься позвони"	0
"Перезвони  ему на документы не ставЯт печати и росписи"	0
"Че взял?"	0
"Мы у тебя все высосали, а ты как, не так что-ли делаешь?"	0
"Спокойной ночи, мой сладкий Рома))*** жаль, что ты заснул( но я тебя очень-очень люблюююю !!!***"	1
"Перезвоню позже."	0
"Я в городе"	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"У Вас есть один пропущенный вызов 27.09.2016 в 18:59."	0
"От стрессов"	0
"Я перезвоню вам позже."	0
"Пожалуйста, пополни мой счет"	1
"8-931-591-37-07"	0
"9-ая советская д5 литА МЕЖТОПЭНЕРГОБАНК"	0
"На избирательном участке не ругайся матом. Там пишут все камеры."	2
"Прямо сейча!  Печенье фасую. Я бы с удавольствием с тобой "	1
"Позвони по этому номеру и теле расскажут как зарядить 89043651094"	2
"Рашевская устроит. Больше никто не хочет. Зави своих если хочешь"	2
"Естественно уже ж самостоятельный.скажи родителям пусть приедут привезут денежку."	2
"О которой ты мне твердил"	0
"5469520021742754  не забудь мне за квартиру нужно ещё заплатить сегодня приходили за долг мозги выносили"	2
"Спасибо огромное!"	1
"Краузе видел))"	1
"У Вас есть один пропущенный вызов 06.09.2016 в 20:20."	0
"Передумаешь я на связи мало ли !"	1
"Ты на вопрос не ответил,"	2
"И где ты сейчас"	2
"Проблемы решил чтоли?"	0
"Тсссс"	1
"Я не могу сейчас говорить."	2
"Сереж ты уснул или занят?"	1
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Потом"	0
"Наточка не забудь про меня )))))"	1
"Можешь пока не спешить особо"	2
"Переведи денег пожалуйста, а то мне завтра ехать не на что"	2
"Добро"	1
"У меня есть номер заказного убийцы, может поможем старушке"	0
"Ясен уй."	0
"$ 8(988)2579263 Срочная покупка АВТО в Ростове! Наличный расчет! )@"	1
"Дома, а ты?"	0
"Я в сети и доступен для звонка (23.04.16, 09:38) "	0
"Подарок получил спаибо сынок"	1
"Понял "	0
"Ну ты че не прихуел?"	2
"Ты хде? :D"	1
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"А на какой звонить?"	0
"+79101016249"	0
"Доширак не считается"	2
"Ну че молчишь то?!"	2
"Я тебе кое что напишу а ты просто потом вспомнить мои слова,если мы разведемся разойдемся,то ты может через год,может через пять лет,может через десять лет но ты пожалеешь о нашем разводе"	2
"Я почему то к слову не писала тебе этого....потому что даже мыслей таких не было,а ты написал значит мысли есть такие"	2
"Вам голосовое сообщение от этого абонента. 26/05 в 23:36Прослушать-600,в роуминге +79046000600"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Давай"	1
"я на совещании,не могу говорить,по твоему вопросу помочь не смогу,люди принципиальные, материалы уже составлены и задокументированы."	2
"Заедишь потом в магаз"	0
"Ребенок он и в африке ребенок....."	1
"Подъезжай))"	1
"У Вас есть 7 пропущенных вызова(ов). Последний вызов был 06.09.2016 в 14:49."	0
"У Вас есть один пропущенный вызов 04.09.2016 в 19:49."	0
"Только один пока Женек"	1
"Привет,все хорошо у нас."	1
"Так это все его подрядчики, я с Маратом разговаривал"	0
"Давай"	1
"Сможешь дать на денек?"	0
"Я тогда на тебя рассчитываю "	0
"Приехала"	0
"Не больно ли часто 1 то бываешь"	2
"Вас срочно просит позвонить абонент +79508779486"	0
"Доброе!Воистину воскресе!"	1
"Я с мамой на жд"	0
"+79101016249"	0
"Двоем"	0
"Я не могу разговаривать сейчас, я с папой"	2
"Опять спиш ?"	0
"Я тебе говорила,она у нас не работает"	2
"Я могу тебе дать 500 евро"	0
"Приедем быстро, погрузим бережно, перевезем аккуратно. Грузотакси, эвакуатор 8-861-222-0-222 и 8-918-222-0-222 Краснодар"	0
"Так ты где есть то"	0
"Не опаздывай, я не долго буду дома"	2
"И штрафы на 1000 тебе пришли"	0
"Вам голосовое сообщение от этого абонента. 28/09 в 20:23Прослушать-600,в роуминге +79505198017"	0
"На 15.05 к 8 часам самосвал, экскаватор JSB 0,25 м3 Толстова 7 , 8, Вадим Ермилов 89503530130"	0
"5 минут"	0
"А ещё в игре показывает"	0
"Ты че звонил"	0
"Я не могу сейчас говорить."	2
"Я не считаю что у нас кушать нечего было ну когда ты работать,я раз в неделю убиралась,как все нормальные люди.."	2
"Вас срочно просит позвонить абонент +79509238863"	2
"Я Вам звонил(а) 06/09 в 18:54."	0
"Спасибо большое!"	1
"Здравствуйте я завтра опоздаю на работу,Александра "	1
"Доставлено. Наберите 00079501304903 для вызова за счет абонента."	0
"Отправила.номер карты можешь не писать,у меня же в истории созранилось"	2
"Как сама?"	0
"С кем ты так долго?"	0
"+7 (926) 657-77-77Мой водитель не может найти РЦ, Попроси кого нить со склада ему набрать, СПС"	2
"Прошу Вас перезвонить мне на номер +79502029436"	1
"выйди, я тебя не вижу "	2
"*#{Даём до 7000 руб на любые цели! Заполните анкету на www.zaem1.ru"	0
"Ещё шурупы пятёрки,2 пачки"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	0
"Ты не ответил.кредиты чем платить???"	2
"Ваша просьба перезвонить получена . Пополняйте баланс без комиссии на oplata.beeline.ru и оставайтесь всегда на связи!"	1
"Значит просто не хотел разговапивать"	2
"Ахаха да мне домой надо было, да ещё замерла до костей и мечтала о горячем чае!)Ты приходи и возьми карточку свою сразу, и на всякий случай паспорт и полис, если твоей карточки не будет:)Можешь купить анестетик  в той аптеке где брал в прошлый раз?! скажешь картридж ультракаина"	1
"Отзвонись ер"	0
"Доброе утро, где ты?"	1
"к бабе собираюсь"	0
"У вас есть один пропущенный вызов 03.07.2016 в 00:56."	0
"Мне тоже делать нечего. Народу нет скучно."	2
"Сегодня заступаете все в зимних лапках,перчатках и кашне всем позвони наряду"	2
"Ну пока что нет"	2
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Неужели ато  я хотела  им  звонить "	0
"Можешь дальше бухать там со своими парнями"	0
"Нет так нет"	2
"Тебе можно снять"	0
"Привет. Как твои дела? Как нога? Как животные?"	1
"Телефон есть"	0
"Не забудь про раствор и интернет"	0
"Был клиент"	0
"Нормально!"	1
"Лучше через смсА то у мня деньги уходят ,когда звонятЯ уже к ижу подъезжаю походу"	0
"К 12 можешь подьехать ко мне на работу я дам деньги"	0
"Я вообще думала ты по можешь мне ребёнка к осени одеть,пока что я сама не потяну"	0
"Айкуль ! Тут тебе письмо пришло с налоговой"	1
"У меня батарея садится!!!!"	1
"Где и когда сможешь забрать? Скоро пойду домой"	0
"Завтра утром тогда"	0
"Пожалуйста, пополни мой счет"	0
"Вообще я поняла что мама твоя мне не отдаст???"	2
"После завтра "	0
"Понятно. Я  тебя тоже "	0
"Может кто то за рулем, а ты ему минет ебошишь"	2
"Это понятно.Большой????"	2
"всё домой иду"	0
"Прошу Вас перезвонить мне на номер +79506407102"	1
"У Вас есть один пропущенный вызов 04.10.2016 в 17:34."	0
"Денис завтра выйду , прикрой меня перед женой что ночевал в гароже чтобы она не переживала позвони ей,я не могу."	2
"Мы с тобой разводимся, ты что не понимаешь?????"	2
"Вам голосовое сообщение от этого абонента. 17/09 в 19:18Прослушать-600,в роуминге +79046000600"	0
"Ты обиженка?"	1
"Сколько заплатить?"	0
"Зайчик у нас час ночи и полный капец буря началась и опять потоп.ужас"	1
"Так че ты звонишь то?"	0
"Бабуля без очков пиздец фу:-D"	0
"5 паллет"	0
"Нож нашелся "	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"У Вас есть один пропущенный вызов 17.09.2016 в 22:27."	0
"Я Вам звонил(а) 25/05 в 11:32."	0
"У Вас есть один пропущенный вызов 12.09.2016 в 18:03."	0
"Возьми деньги в нашем сейфе 2000. По500 нас на телефон, 1000 на жизнь."	0
"Получил?"	0
"Интересно 66 тысяч а остальные где тогда"	0
"Меня уже с утра беспокоит отдел взыскании"	0
"И че я на автобусе поеду ты мне документы отдашь и все"	2
"У Вас есть один пропущенный вызов 17.10.2016 в 19:45."	0
"Не принцип а повод ты пытаешься найти повод что б я опять сорвалась ну или чтоб меня опять в чем нибудь обвинить.ты хоть раз спросил как работа?устаешь????не спросил тебе пофиг"	2
"Кто звонил+! Непринятые звонки: +79503076268: (1) последний в 21:28 24/03"	1
"Я ебу,делайте что нибудь по план заданию,и так."	2
"Также к 9 можешь:)"	1
"Что то так домой хочется"	0
"Ты поел"	0
"Опять звонили из отдела взыскания"	0
"Ты 2х личный надо было говарит правду что сразу пойдешь в зоопар скем то а не за 20минуь"	0
"Я в кинотеатре"	0
"95 остальные где????"	2
"звони антону  я забыл телефон дома"	0
"вчера сидела и думала-ты у меня такой хороший, добрый мальчик, такои милый когда улыбаешься"	1
"К Вам едет бежевая Лада14 269  (125рублей)"	0
"Лучше найди утром кого-нибудь с балансом, а то я тут бухаю с тремя девченками"	1
"Видешь об одном ты меня не слышиш,мне другой не нужен,мне нужен мой муж любящий,надёжный....."	1
"89048353926 Этот номер надо будет удалять"	0
"Во сколько ты приедешь?"	0
"Сейчас возвращаемся из леса.В Иртыше были.Опята только пошли."	0
"Нет позже после 3 . Ты один хочешь?"	0
"Голосовая почта МТС. Абонент +79634862111 оставил сообщение 13/10 в 20:22.  Всего 3 новых сообщений. Прослушать - 0860, в роуминге пользуйтесь номером общего доступа."	0
"Хорошо. Спасибо. Завтра напишу когда тебе позвонить"	1
"Приходите сегодня!)"	1
"G-198496 – Ваш проверочный код."	0
"Какого фига трубку не берешь? Где карточка? Ты совсем уже охране??!"	2
"ты их без меня будешь?"	0
"Занят?"	0
"Нахожусь в пути"	0
"Растрынькал или родителям отдал"	0
"Позвони мне"	2
"Вот так значит..."	2
"А я всем по чуть-чуть тоже - все надо успевать "	0
"В магазине проблема с дворником,маргарита просила,я нашла дворника прилетает,мусор выносит за2000 в месяц,сегодня день оплаты,что делать?"	0
"Не спишь?"	2
"У Вас есть один пропущенный вызов 05.10.2016 в 21:14."	0
"Вас срочно просит позвонить абонент +79507872989"	2
"Вас срочно просит позвонить абонент +79505585145"	2
"Вас ожидает серебристая Рено  Дастр  номер 413."	0
"Знаешь, со мной можешь делать что хочешь, но не с моим ребёнком! В пятницу я работаю до 10, будь так добр позаботиться о том чтобы в 11 быть в моем доме и вытащить из него все что принадлежит тебе!"	1
"Смотрю на фото вспоминаю нас pepwe.com/mms"	0
"Я сейчас приеду"	0
"После учебы че делать будешь?"	0
"Новый Арбат д. 15 с. 1. По Новому Арбату в арку между 15 и 17 домами. Хендрикс Бар. Я здесь в любое время с 12:00."	0
"Чуу солн"	0
"Делают урологии"	0
"Привет. Машину посмотрели, думай."	1
"В долгу не останусь:)поправляйся!"	1
"ivan-kizapkin@mail.ru"	0
"Спит.сегодня к маме возила его"	0
"У Вас есть 3 пропущенных вызова(ов). Последний вызов был 13.10.2016 в 18:28."	0
"И то хорошо.Мы с утра сходили в маг.Продуктов купили за свои деньги на 3тыс."	1
"А какая я щас тебе не нравлюсь???"	2
"Ну че там"	0
"Так.отпустила тошнота)мы в карабаново.все отфоткали.щас в лесные дали поедем.ты как?"	1
"Я все купила.у кати деньги заняла. Потом номер карточки пришлю вышло на 2000.люблю тебя "	1
"Я за рулем"	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"есть котлеты каша может покушаете"	0
"Ок Димон снизу не надо Анна ."	1
"Ты что не идешь? "	2
"Поднтмайся"	0
"Александр,взамену вашему подходит?toreqe.com по сайту я."	0
"Когда человек чувствует ответственность он все сделает чтоб финансы в семье были.мне 21 год а я пашу на двух работах и ничего не жалуюсь,потому что у меня есть цель и к ней я стремлюсь.у тебя цель какая в жизни???"	2
"заходите "	0
"Может ты мне поведаешь как мне в квартиру попасть????"	2
"Добрый день. Ваш заказ поступил на склад ИНОМАРКИ магазина Авто-49 ИЗМАЙЛОВО.   "	0
"Угу.поняла"	0
"Доставлено. Наберите 00079632534584 для вызова за счет абонента."	0
"У Вас есть один пропущенный вызов 24.08.2016 в 12:58."	0
"Не я первым делом посмотрела"	2
"Позвони мне прям сейчас. Я у тебя в комнате сижу"	2
"Имя: Колян ПетровTel: +79109889860"	0
" Убирала"	0
"8 (904) 477-79-81 рустам"	0
"ТольKо в Независимость BMW. ДO 31 октября нOвые цены на автомобили BMW в Независимость: BMW 3 серии от 1 800 000 руб., BMW 5 серии от 2 230 000 руб.,Х5 Oт 3 860 000 руб., BMW Х6 от 4 570 000 руб. При визите в салон условия лучше. Особые условия пO трейд-ин бOнусу в плюс. Запись на визит у менеджеров+7(495)308-05-82"	0
"Говорю выйду из магазина позвоню"	0
"Натаааааааа"	1
"Привет! Давай общаться на Badoo! http://badoo.com/i/1b5ki2c0ilo8x"	1
"Позвони"	2
"Я собираюсь"	0
"Я только что добавил вас в приложение для нашей семьи. Мне нужно, чтобы вы установили его по адресуhttp://panel.zoemob.com/i/?u=T"	0
"Булочка моя, ты звонила? Если что набери с рабочего деньги закончились(("	2
"Почему молчишь???"	2
"+7 (921) 296-85-75"	0
"Хорошо спасибо"	1
"Тончузу"	0
"Прошу Вас перезвонить мне на номер +79506384087"	1
"Извините, я занят. Перезвоните."	1
"Акса юк"	0
"Димон ну как завтра !!!"	1
"А зачем пишешь это?"	0
"Хочу тебя такого как  в первые дни"	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"В 8 с чем то"	0
"У Вас есть один пропущенный вызов 02.09.2016 в 18:57."	0
"Ден задержимся немного, скоро будем"	1
"88632100430 звонили тебе на счёт работы"	0
"Подарок тебе"	0
"Мне домой ехать? "	0
"Наташ, допник по СВ. Валентинк подписали... Оля тебе скоро скан вышлет... Очень жду твой предзаказ по этому сезону.."	2
"Прям вообще"	0
"От данного абонента пропущено вызовов:1, последний в: 15:33 24/09."	0
"Нещнаю три за квартиру и ремонт 400"	0
"Братишка после уроков когда освободешся узнай почему у твое карте -20000 руб"	1
"Не вижу смысла продолжать"	2
"Вам голосовые сообщения от этого абонента. 28/09 в 16:0528/09 в 16:32Прослушать-600,в роуминге +79028300017"	0
"Если нет настроения, не надо и мне его портить"	2
"Пользователь Стас Царьков хочет пообщаться с вами в Skype. Перейдите к https://go.skype.com/skype-dl"	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"У нас небо голубое"	0
"Го хуле"	0
"Нет у них нот 5 чёрных, тока аксы на него"	2
"Я в сети и доступен для звонка (17.04.16, 22:23) "	0
"Банк за тебя волнуется, говорит что ты в отпуске и трубку не берёшь, переживают"	2
"Прошу Вас перезвонить мне на номер +79501989131"	1
"На Спектр)))в 22 20 пошли с нами ;)"	1
"Я Вам звонил(а) 29/09 в 19:59."	0
"8 (987) 493-09-63100₽"	0
"Если не Панчл"	2
"Ты держатель для телефона в магните покупал?"	0
"Наталья, добрый день! Прошу уточнить на выставке текстил-легпром в ВДНХ, с 22-25 сентября, Вы приезжайте?"	1
"МММ......"	1
"Ты с кем"	0
"Че ты идёшь"	0
"14 не могу, а 15 рабочий день( извините"	2
"Для меня донашивание чужих вещей и есть нищета"	0
"Столько был в нете и не весточки."	2
"Доставлено. Наберите 00079500774397 для вызова за счет абонента."	0
"К десяти завтра двигаем?"	0
"Вы где есть??? "	2
"Доставлено. Наберите 00079500774397 для вызова за счет абонента."	0
"Постарайся сегодня позвонить. Если сможешь"	1
"Гриша, если сможешь до 18.00. Возьми акт приемки и паспорт и заберите ключи от почтового ящика и посмотри в нем квитанции. "	2
"Я уехал в магнитку таксану не много"	2
"Прошу Вас перезвонить мне на номер +79506384087"	1
"У меня нет денег "	2
"Нечего. Семинар   будет в сентябре. Нам сказали сарай в порядок привесьти. А мужика дома нет. Придеться самой."	0
"Тебе с ней жить что ли???она покрестит и к тебе никакого отношения иметь не будет мы с ней дружим.....я уверена что моему сыну она будет вторая мама"	2
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Cчeт Baшux бaнkoвckux kaрт ПPИOCTAHOBЛEН. Тeл: +79613893919 ЦБ.PФ "	0
"Платежку можешь скинуть?"	0
"Принела "	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Смотри Вибер"	2
"Привет. Я уже приготовила все)"	1
"Мой остаток не опубликованых- 2-190, 2-221, 2-120, 2-121, 9-61, 9-62."	2
"Здравствуйте Наталья! Желаю Вам хорошего дня! Прошу уточнить Вам удобно встретится и поговорить если Я  приеду в крокусе  в 16.00? Заранее спасибо! Раджеш."	1
"А Маришка смотрит кино"	1
"Скажи мне,есть ещё надежда на нормальную семью?????или ты дальше выделываться будешь????"	2
"Спать легли сладких снов"	1
"Октптм"	0
"Сука такая"	2
"Ну ты хоть набери ёлы-палы!"	1
"К 10 подтягиваешься?"	0
"Ната давай я отгружу))) не успеем("	1
"Забери техосмотр,  я на дачу уехала до завтра. "	2
"выходи сзади"	0
"Я в бане"	0
"Меня с колен"	0
"Все понятно так и скажи что быстрей хочешь развестись,нашёл кого то......что ж хорошо"	1
"Это я маму убедила переехать потому что я работаю до 9,мне не на чем ехать она бабушку не хотела бросать,не фиг на неё пиздеть"	2
"Телефон за ящик водки "	0
"Значит нужно отдохнуть ) снять стресс"	1
"Приеду когда позвоню"	0
"Но нам вмеравно нужно пожить отдельно что бы понять кто мы друг другу"	0
"Ну и чё?"	0
"Ку ку, как ты ?"	0
"Вам голосовое сообщение от этого абонента. 25/09 в 08:57Прослушать-600,в роуминге +79025879909"	0
"Анализы хорошие , всё хорошо. "	1
"Я тоже так думаю"	0
"Позвони Игорю. "	2
"Наточка доброе утро, я жду ЗАКАЗЫЫЫ!!!"	1
"Коля привет! Это Женя с драйва. Набери как будет время. "	1
"Почему же?"	0
"тогда не для меня."	2
"Пропущен вызов от абонента +79508027330. Время вызова 16:02 11.01.2016"	0
"ВладикКороче, у нас гости приехалиДавай в другой раз:)"	1
"НеУ меня сумка тяжелая"	0
"Я буду занята только им. И в итоге останусь ни с чем."	0
"Зай нужно созвониться. Мне завтра в больницу и деньги нужны"	1
"Что, думаешь, ты лучше всех? Думаешь, тебе нет равных? Считаешь, ты смысл моей жизни? Ну и правильно — я от тебя без ума! ;)"	1
"Щас такси вызову"	0
"А во сколько ты хочешь? "	0
"Я сегодня аванс получу? Я еще договор просила"	0
"Через минуты две перезвоню. Сына улажу "	0
"Ладно. "	1
"Давай мути зарплату"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"О чём "	0
"Оукей "	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Доброе в 9 на месте?"	1
"Понятно............."	1
"Там написано должно быть)"	1
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Спасибо..."	1
"Ты что напердел?:)"	1
" а это были мы"	0
"Дашка хочет пораньше"	1
"Пусть Рита срочно зайдет в вк"	2
"Не ну я серьезно.порой вот думаю за что мне такое счастье то досталось))"	1
"Ну хорошо"	1
"Все привезли. Ок"	1
"‎Установите WhatsApp на свой смартфон. Скачайте приложение сегодня с"	0
"СЛАВА БОГУ! ОТДЫХАЙТЕ ХОРОШЕНЬКО."	1
"Я Вам звонил(а) 02/03 в 17:39."	0
"АхахахДак новигатор вкл"	1
"Пончик сказал что по автоматам они не работают, и где неоригинальные запчасти брать тоже не знает "	2
"Через часик домой  отвезешь ?"	0
"Ну как- нибудь в другой раз)))"	1
"Зайчик ночевали у тебя.только апельсин засох его не поливали("	2
"Юрать.ты там прочитал про мужика?"	0
"Извините, я занят. Перезвоните."	1
"Подъезжать буду наберу"	0
"Я сказала что наша семья и так рушится а она подливает масло в огонь"	0
"С димкой?????"	2
"Соль, вино"	0
"Это твоё дело сколько осталось,я завтра победу займу 3000 у кого нибудь.у нас памперсы закончились и каша"	0
"Бисче переживатьтавс"	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Я знаю что они лежат и все....."	1
" Сейчас  чем занимаешься."	0
"Я в гараже, если едешь домой можешь заехать. Папа дома один. "	0
"Что за распиздяйство то?"	0
"Хорошо.где оплаченные квитанции???"	2
"Сегодня кто работает? Помыться надо"	0
"в БОРОМАРТ товары от 5 руб!!! Для всех пенсионеров ВСЕГДА скидка 5%!!!"	1
"Я Вам звонил(а) 27/08 в 20:18."	0
"Вам голосовое сообщение от этого абонента. 12/10 в 21:45Прослушать-600,в роуминге +79028300017"	0
"Мы с тобой последние время не разговариваем. "	2
"Здравствуйте обмен на ваз 2107.2004г нн интересует? "	1
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Я не для этого гуляю, в отличае от тебя"	2
"А что такое то?"	0
"Да, сразу"	1
"У Вас есть один пропущенный вызов 25.09.2016 в 16:35."	0
"Почему"	0
"Это оно?"	0
"Братан, как освободишься, позвони"	0
"Я Вам звонил(а) 01/10 в 11:55."	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	1
"Купи коньяк"	2
"Ух ты, хорошо"	1
"Ладно я спать. Извини что разбудила.мне тяжело пережить эту поездку"	1
"Андрей Владимирович, вы просили напомнить вам о перчатках для гребли. Спасибо."	1
"Добрый, 14 не могу"	0
"Впечатляет..."	2
"Ты где?"	0
"Позвони мне"	2
"Завтра пойду оплачу"	0
"Ну я напишу как в иж приеду"	0
"Минут 20-30"	0
"Я сейчас вам перезвоню."	0
"Щас выйду"	0
"Я уехала домой "	0
"Женя привет! Мне нужно знать сегодня приведите вы или нет"	1
"Только в пн"	0
"Почему?"	0
"Тогда я вызываю тебя сегодня в ночь на работу на варакс"	0
"А за рабочую машину???"	2
"Сегодня очень сильно разочаровал меня сильно ты"	0
"Мне завтра нужды"	0
"Спасибо. Сумма 130 руб."	1
"Сможеш позвонить вечером"	0
"К нам поедут "	0
"20.00 пожарка на горе, отмечаем мой др"	0
"Подъедет серебристая Киа Рио номер 363 через 7 м."	0
"МММ.а я вот думаю завтра на микрашку поехать убраться"	0
"Это личный номер или рабочий?"	0
"Ну молодец блин"	0
"Ой, воспитанный ты наш!"	1
"Почему?"	0
"А через сколько часов можно узнать по тесту да или нет?)"	1
"Спасибо. Сумма 203 руб."	1
"Хорошо"	1
"Я знаю. Как дела? "	0
"ДИМА С ПРАЗДНИКОМ ТЕБЯ"	1
"Не ори на мать, думал вдруг отпустили"	2
"Че ну?я сплю ты сына разбудил"	0
"В 8.30 вечером?"	0
"Здесь 17,сейчас были на Невском,там шел дождик,а здесь сухо.Маша фотки скинет."	0
"В oктябре квартиPы от 1,7млн.?! Ипотека 9,9%!ЛенCтройтрест, т: 3850605"	0
"не могу звонить пиши"	2
"Что именно в пол 7?"	0
"Антон ну что за 340 будешь продавать ?"	0
"Заввтра также в масловке"	0
"+79507869573 оставил вам 1 голосовое сообщение в 21:49 30/11. Прослушать 0525. В роуминге *125#"	0
"Пиши ватсап час на совещании буду"	2
"Пожалуйста, пополни мой счет"	1
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Спасибо"	1
"Я Вам звонил(а) 03/07 в 04:47."	0
"Добрый день! Вам одобрен кредит до 100 000 рублей.м.Озерки, Энгельса 124, ТЦ Вояж 5 вход, 3 этаж.PROFI CREDIT, Менеджер Анастасия Анатольевна 8(964)341-75-21"	0
"+7 (904) 095-72-85; +7 (904) 094-94-31"	0
"Ты какое кофе любишь черное или с молоком.?"	0
"Я в доминикане"	0
"Теперь нас не связывает ничего, дыши полной грудью"	2
"Соль, вино"	0
"Мы просто заехать к тебе хотели:-)"	1
"Я завтра дежурю в клинике, приходите устроим заседание после занятий"	0
"Да, я помню, солнышко"	1
"Встречай меня у речки"	0
